filename,meanpositive,meannegative,perc_positive,perc_negative,perc_neutral,total_postive,total_negative,total_neutral,std_positive,std_negative,new_cases,new_death,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths
DailyTweets/corona_tweets_120.csv,0.258781195967726,-0.252298884415955,0.361339689531692,0.255623445448385,0.383036865019922,1475557,1043857,1564159,0.000158104642217,0.000211219535923,463806,11162,27068864,1167847,3342200,78706,6953154,165840
DailyTweets/corona_tweets_121.csv,0.254163783893901,-0.237059411791843,0.396197814675102,0.241600389405636,0.362201795919262,1590466,969862,1453995,0.000150318036712,0.000207923424456,508990,11602,27577854,1179449,3385872,86758,7025058,167098
DailyTweets/corona_tweets_122.csv,0.288700482369441,-0.255190759489893,0.421388496601294,0.23276166193174,0.345849841466966,1533694,847164,1258762,0.000185573774149,0.000227748856527,509094,14928,28086948,1194377,3444554,84560,7073764,164588
DailyTweets/corona_tweets_123.csv,0.266560774240176,-0.233376584216209,0.386735210826341,0.24396678817155,0.36929800100211,1392403,878379,1329622,0.00017296918699,0.000229926844083,459946,9938,28546894,1204315,3503580,86178,7148454,166266
DailyTweets/corona_tweets_124.csv,0.271508235787614,-0.235826307064576,0.39912062443024,0.249042591825952,0.351836783743807,1507841,940860,1329207,0.000163147813695,0.000229703024332,418668,7698,28965562,1212013,3548548,86414,7177194,167082
DailyTweets/corona_tweets_125.csv,0.261519199007347,-0.249719107181536,0.421120082733384,0.222016361056972,0.356863556209644,1588107,837257,1345786,0.000158942013084,0.000238370046274,402800,8216,29368362,1220229,3570218,87512,7184528,167328
DailyTweets/corona_tweets_126.csv,0.253446205806933,-0.246764737432792,0.417550053469099,0.212806201332014,0.369643745198887,1541533,785649,1364670,0.000159651395921,0.000251936706924,479354,12416,29847716,1232645,3578106,87608,7216170,168516
DailyTweets/corona_tweets_127.csv,0.264889807718666,-0.310659694669214,0.403471163075848,0.222955117378072,0.373573719546081,1477465,816436,1367984,0.000172878300118,0.000333490908521,563348,13908,30411064,1246553,3610954,87134,7206068,168954
DailyTweets/corona_tweets_128.csv,0.262437967539136,-0.244822824831116,0.386473205866997,0.215756502464646,0.397770291668358,1399736,781431,1440652,0.000170008829339,0.000264512344464,552662,19654,30963726,1266207,3639186,80340,7225708,163126
DailyTweets/corona_tweets_129.csv,0.256755432388873,-0.251412981568306,0.385907059623015,0.208115863305123,0.405977077071862,1355519,731018,1426016,0.000166142713249,0.000249952790713,567776,12730,31531502,1278937,3629210,80028,7209956,163498
DailyTweets/corona_tweets_130.csv,0.262528170611544,-0.238957792305885,0.39517654703886,0.216920357397843,0.387903095563298,1343343,737388,1318618,0.000172662489098,0.000237832282126,518972,11556,32050474,1290493,3644874,80088,7227218,163288
